"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"11.11.2021 13:15 - 11.11.2021 13:30","71177","70320"
"11.11.2021 13:30 - 11.11.2021 13:45","70775","69977"
"11.11.2021 13:45 - 11.11.2021 14:00","69972","69540"
"11.11.2021 14:00 - 11.11.2021 14:15","69623","69354"
"11.11.2021 14:15 - 11.11.2021 14:30","69405","69066"
"11.11.2021 14:30 - 11.11.2021 14:45","69371","68683"
"11.11.2021 14:45 - 11.11.2021 15:00","69144","68643"
"11.11.2021 15:00 - 11.11.2021 15:15","68927","68760"
"11.11.2021 15:15 - 11.11.2021 15:30","68589","68472"
"11.11.2021 15:30 - 11.11.2021 15:45","68268","68079"
"11.11.2021 15:45 - 11.11.2021 16:00","67585","68014"
"11.11.2021 16:00 - 11.11.2021 16:15","67609","68205"
"11.11.2021 16:15 - 11.11.2021 16:30","67664","68125"
"11.11.2021 16:30 - 11.11.2021 16:45","68069","68647"
"11.11.2021 16:45 - 11.11.2021 17:00","68475","69213"
"11.11.2021 17:00 - 11.11.2021 17:15","69811","70257"
"11.11.2021 17:15 - 11.11.2021 17:30","70403","70817"
"11.11.2021 17:30 - 11.11.2021 17:45","70982","71113"
"11.11.2021 17:45 - 11.11.2021 18:00","71171","71047"
"11.11.2021 18:00 - 11.11.2021 18:15","70961","70828"
"11.11.2021 18:15 - 11.11.2021 18:30","70684","70451"
"11.11.2021 18:30 - 11.11.2021 18:45","70658","70425"
"11.11.2021 18:45 - 11.11.2021 19:00","70397","70183"
"11.11.2021 19:00 - 11.11.2021 19:15","69760","69560"
"11.11.2021 19:15 - 11.11.2021 19:30","69220","68944"
"11.11.2021 19:30 - 11.11.2021 19:45","68734","68564"
"11.11.2021 19:45 - 11.11.2021 20:00","68259","67933"
"11.11.2021 20:00 - 11.11.2021 20:15","67205","66879"
"11.11.2021 20:15 - 11.11.2021 20:30","66161","65877"
"11.11.2021 20:30 - 11.11.2021 20:45","65134","64899"
"11.11.2021 20:45 - 11.11.2021 21:00","64485","63712"
"11.11.2021 21:00 - 11.11.2021 21:15","63620","62869"
"11.11.2021 21:15 - 11.11.2021 21:30","62879","62017"
"11.11.2021 21:30 - 11.11.2021 21:45","62024","60795"
"11.11.2021 21:45 - 11.11.2021 22:00","61205","59885"
"11.11.2021 22:00 - 11.11.2021 22:15","60651","59146"
"11.11.2021 22:15 - 11.11.2021 22:30","59841","58570"
"11.11.2021 22:30 - 11.11.2021 22:45","58811","57532"
"11.11.2021 22:45 - 11.11.2021 23:00","57963","56063"
"11.11.2021 23:00 - 11.11.2021 23:15","56871","55276"
"11.11.2021 23:15 - 11.11.2021 23:30","56060","54390"
"11.11.2021 23:30 - 11.11.2021 23:45","55133","53750"
"11.11.2021 23:45 - 12.11.2021 00:00","54466","52765"
"12.11.2021 00:00 - 12.11.2021 00:15","51495","51685"
"12.11.2021 00:15 - 12.11.2021 00:30","51028","51074"
"12.11.2021 00:30 - 12.11.2021 00:45","50575","50661"
"12.11.2021 00:45 - 12.11.2021 01:00","49934","50079"
"12.11.2021 01:00 - 12.11.2021 01:15","49278","49273"
"12.11.2021 01:15 - 12.11.2021 01:30","49086","48870"
"12.11.2021 01:30 - 12.11.2021 01:45","48895","48597"
"12.11.2021 01:45 - 12.11.2021 02:00","48714","48400"
"12.11.2021 02:00 - 12.11.2021 02:15","48268","48259"
"12.11.2021 02:15 - 12.11.2021 02:30","48094","48108"
"12.11.2021 02:30 - 12.11.2021 02:45","48273","47987"
"12.11.2021 02:45 - 12.11.2021 03:00","48370","48044"
"12.11.2021 03:00 - 12.11.2021 03:15","48604","47995"
"12.11.2021 03:15 - 12.11.2021 03:30","48724","48117"
"12.11.2021 03:30 - 12.11.2021 03:45","48786","48342"
"12.11.2021 03:45 - 12.11.2021 04:00","49062","48725"
"12.11.2021 04:00 - 12.11.2021 04:15","49809","49439"
"12.11.2021 04:15 - 12.11.2021 04:30","50187","49709"
"12.11.2021 04:30 - 12.11.2021 04:45","50655","50224"
"12.11.2021 04:45 - 12.11.2021 05:00","51217","50808"
"12.11.2021 05:00 - 12.11.2021 05:15","52547","52104"
"12.11.2021 05:15 - 12.11.2021 05:30","53047","52613"
"12.11.2021 05:30 - 12.11.2021 05:45","53913","53550"
"12.11.2021 05:45 - 12.11.2021 06:00","55250","55194"
"12.11.2021 06:00 - 12.11.2021 06:15","57727","57788"
"12.11.2021 06:15 - 12.11.2021 06:30","59224","60268"
"12.11.2021 06:30 - 12.11.2021 06:45","60559","61984"
"12.11.2021 06:45 - 12.11.2021 07:00","62085","63665"
"12.11.2021 07:00 - 12.11.2021 07:15","64895","65384"
"12.11.2021 07:15 - 12.11.2021 07:30","66282","66229"
"12.11.2021 07:30 - 12.11.2021 07:45","66719","66565"
"12.11.2021 07:45 - 12.11.2021 08:00","67280","67308"
"12.11.2021 08:00 - 12.11.2021 08:15","67807","68354"
"12.11.2021 08:15 - 12.11.2021 08:30","68516","68982"
"12.11.2021 08:30 - 12.11.2021 08:45","68746","69338"
"12.11.2021 08:45 - 12.11.2021 09:00","69050","69320"
"12.11.2021 09:00 - 12.11.2021 09:15","68869","69290"
"12.11.2021 09:15 - 12.11.2021 09:30","69024","69416"
"12.11.2021 09:30 - 12.11.2021 09:45","69246","69773"
"12.11.2021 09:45 - 12.11.2021 10:00","69573","69963"
"12.11.2021 10:00 - 12.11.2021 10:15","69778","70113"
"12.11.2021 10:15 - 12.11.2021 10:30","69944","70123"
"12.11.2021 10:30 - 12.11.2021 10:45","70150","70251"
"12.11.2021 10:45 - 12.11.2021 11:00","70144","70372"
"12.11.2021 11:00 - 12.11.2021 11:15","70139","70617"
"12.11.2021 11:15 - 12.11.2021 11:30","70164","70668"
"12.11.2021 11:30 - 12.11.2021 11:45","70110","70589"
"12.11.2021 11:45 - 12.11.2021 12:00","70082","70559"
"12.11.2021 12:00 - 12.11.2021 12:15","69955","69978"
"12.11.2021 12:15 - 12.11.2021 12:30","69719","69653"
"12.11.2021 12:30 - 12.11.2021 12:45","69731","69296"
"12.11.2021 12:45 - 12.11.2021 13:00","69408","69450"
"12.11.2021 13:00 - 12.11.2021 13:15","69260","69322"
"12.11.2021 13:15 - 12.11.2021 13:30","68612","68970"
"12.11.2021 13:30 - 12.11.2021 13:45","68167","68748"
"12.11.2021 13:45 - 12.11.2021 14:00","67556","68212"
"12.11.2021 14:00 - 12.11.2021 14:15","67298","67961"
"12.11.2021 14:15 - 12.11.2021 14:30","66983","67676"
"12.11.2021 14:30 - 12.11.2021 14:45","66842","67450"
"12.11.2021 14:45 - 12.11.2021 15:00","66391","67234"
"12.11.2021 15:00 - 12.11.2021 15:15","66016","67353"
"12.11.2021 15:15 - 12.11.2021 15:30","65561","67243"
"12.11.2021 15:30 - 12.11.2021 15:45","65408","67155"
"12.11.2021 15:45 - 12.11.2021 16:00","65022","67285"
"12.11.2021 16:00 - 12.11.2021 16:15","65415","67635"
"12.11.2021 16:15 - 12.11.2021 16:30","65575","67859"
"12.11.2021 16:30 - 12.11.2021 16:45","66062","68270"
"12.11.2021 16:45 - 12.11.2021 17:00","66516","69302"
"12.11.2021 17:00 - 12.11.2021 17:15","67493","69837"
"12.11.2021 17:15 - 12.11.2021 17:30","67855","70194"
"12.11.2021 17:30 - 12.11.2021 17:45","68089","70402"
"12.11.2021 17:45 - 12.11.2021 18:00","67976","70393"
"12.11.2021 18:00 - 12.11.2021 18:15","67762","70218"
"12.11.2021 18:15 - 12.11.2021 18:30","67470","70235"
"12.11.2021 18:30 - 12.11.2021 18:45","67363","70156"
"12.11.2021 18:45 - 12.11.2021 19:00","67065","70025"
"12.11.2021 19:00 - 12.11.2021 19:15","66329","69653"
"12.11.2021 19:15 - 12.11.2021 19:30","65989","69380"
"12.11.2021 19:30 - 12.11.2021 19:45","65388","69347"
"12.11.2021 19:45 - 12.11.2021 20:00","64709","68439"
"12.11.2021 20:00 - 12.11.2021 20:15","63279","67064"
"12.11.2021 20:15 - 12.11.2021 20:30","62397","65902"
"12.11.2021 20:30 - 12.11.2021 20:45","61400","64493"
"12.11.2021 20:45 - 12.11.2021 21:00","60633","63488"
"12.11.2021 21:00 - 12.11.2021 21:15","59631","62632"
"12.11.2021 21:15 - 12.11.2021 21:30","58960","61935"
"12.11.2021 21:30 - 12.11.2021 21:45","58175","60976"
"12.11.2021 21:45 - 12.11.2021 22:00","57554","59996"
"12.11.2021 22:00 - 12.11.2021 22:15","57048","59567"
"12.11.2021 22:15 - 12.11.2021 22:30","56504","58476"
"12.11.2021 22:30 - 12.11.2021 22:45","55587","57331"
"12.11.2021 22:45 - 12.11.2021 23:00","54794","56480"
"12.11.2021 23:00 - 12.11.2021 23:15","53422","55183"
"12.11.2021 23:15 - 12.11.2021 23:30","52781","53955"
"12.11.2021 23:30 - 12.11.2021 23:45","52082","53352"
"12.11.2021 23:45 - 13.11.2021 00:00","51341","52779"
"13.11.2021 00:00 - 13.11.2021 00:15","51180","53117"
"13.11.2021 00:15 - 13.11.2021 00:30","50674","52121"
"13.11.2021 00:30 - 13.11.2021 00:45","50272","51374"
"13.11.2021 00:45 - 13.11.2021 01:00","49884","51132"
"13.11.2021 01:00 - 13.11.2021 01:15","49176","50811"
"13.11.2021 01:15 - 13.11.2021 01:30","48771","50314"
"13.11.2021 01:30 - 13.11.2021 01:45","48386","49721"
"13.11.2021 01:45 - 13.11.2021 02:00","48219","49422"
"13.11.2021 02:00 - 13.11.2021 02:15","47882","49322"
"13.11.2021 02:15 - 13.11.2021 02:30","47716","48979"
"13.11.2021 02:30 - 13.11.2021 02:45","47450","48869"
"13.11.2021 02:45 - 13.11.2021 03:00","47413","48521"
"13.11.2021 03:00 - 13.11.2021 03:15","47510","48701"
"13.11.2021 03:15 - 13.11.2021 03:30","47381","48572"
"13.11.2021 03:30 - 13.11.2021 03:45","47293","48457"
"13.11.2021 03:45 - 13.11.2021 04:00","47174","48245"
"13.11.2021 04:00 - 13.11.2021 04:15","47447","48556"
"13.11.2021 04:15 - 13.11.2021 04:30","47375","48559"
"13.11.2021 04:30 - 13.11.2021 04:45","47249","49198"
"13.11.2021 04:45 - 13.11.2021 05:00","47265","48995"
"13.11.2021 05:00 - 13.11.2021 05:15","47479","49515"
"13.11.2021 05:15 - 13.11.2021 05:30","47537","49334"
"13.11.2021 05:30 - 13.11.2021 05:45","47827","49386"
"13.11.2021 05:45 - 13.11.2021 06:00","47895","49802"
"13.11.2021 06:00 - 13.11.2021 06:15","48182","50143"
"13.11.2021 06:15 - 13.11.2021 06:30","48956","50615"
"13.11.2021 06:30 - 13.11.2021 06:45","49791","50994"
"13.11.2021 06:45 - 13.11.2021 07:00","50546","51879"
"13.11.2021 07:00 - 13.11.2021 07:15","51314","52894"
"13.11.2021 07:15 - 13.11.2021 07:30","51741","53626"
"13.11.2021 07:30 - 13.11.2021 07:45","52193","53872"
"13.11.2021 07:45 - 13.11.2021 08:00","52889","54732"
"13.11.2021 08:00 - 13.11.2021 08:15","54069","55898"
"13.11.2021 08:15 - 13.11.2021 08:30","54915","56552"
"13.11.2021 08:30 - 13.11.2021 08:45","55690","57290"
"13.11.2021 08:45 - 13.11.2021 09:00","56483","57778"
"13.11.2021 09:00 - 13.11.2021 09:15","57251","59122"
"13.11.2021 09:15 - 13.11.2021 09:30","57860","59910"
"13.11.2021 09:30 - 13.11.2021 09:45","58460","60236"
"13.11.2021 09:45 - 13.11.2021 10:00","59146","60584"
"13.11.2021 10:00 - 13.11.2021 10:15","59445","61031"
"13.11.2021 10:15 - 13.11.2021 10:30","59784","61400"
"13.11.2021 10:30 - 13.11.2021 10:45","60234","61726"
"13.11.2021 10:45 - 13.11.2021 11:00","60593","61781"
"13.11.2021 11:00 - 13.11.2021 11:15","60640","61790"
"13.11.2021 11:15 - 13.11.2021 11:30","60768","62340"
"13.11.2021 11:30 - 13.11.2021 11:45","60907","62661"
"13.11.2021 11:45 - 13.11.2021 12:00","60848","62366"
"13.11.2021 12:00 - 13.11.2021 12:15","60782","62114"
"13.11.2021 12:15 - 13.11.2021 12:30","60693","61897"
"13.11.2021 12:30 - 13.11.2021 12:45","60736","61779"
"13.11.2021 12:45 - 13.11.2021 13:00","60456","61399"
"13.11.2021 13:00 - 13.11.2021 13:15","59948","60602"
"13.11.2021 13:15 - 13.11.2021 13:30","59358","59924"
"13.11.2021 13:30 - 13.11.2021 13:45","58992","59491"
"13.11.2021 13:45 - 13.11.2021 14:00","58551","58985"
"13.11.2021 14:00 - 13.11.2021 14:15","58296","58821"
"13.11.2021 14:15 - 13.11.2021 14:30","57701","58380"
"13.11.2021 14:30 - 13.11.2021 14:45","57369","58159"
"13.11.2021 14:45 - 13.11.2021 15:00","56953","57978"
"13.11.2021 15:00 - 13.11.2021 15:15","56767","57977"
"13.11.2021 15:15 - 13.11.2021 15:30","56817","58086"
"13.11.2021 15:30 - 13.11.2021 15:45","56803","58095"
"13.11.2021 15:45 - 13.11.2021 16:00","56881","57961"
"13.11.2021 16:00 - 13.11.2021 16:15","57279","58694"
"13.11.2021 16:15 - 13.11.2021 16:30","57292","58971"
"13.11.2021 16:30 - 13.11.2021 16:45","57470","59343"
"13.11.2021 16:45 - 13.11.2021 17:00","58249","60050"
"13.11.2021 17:00 - 13.11.2021 17:15","59965","61393"
"13.11.2021 17:15 - 13.11.2021 17:30","60495","62004"
"13.11.2021 17:30 - 13.11.2021 17:45","61109","62162"
"13.11.2021 17:45 - 13.11.2021 18:00","61308","62018"
"13.11.2021 18:00 - 13.11.2021 18:15","61500","62032"
"13.11.2021 18:15 - 13.11.2021 18:30","61299","61916"
"13.11.2021 18:30 - 13.11.2021 18:45","61082","61441"
"13.11.2021 18:45 - 13.11.2021 19:00","61042","60947"
"13.11.2021 19:00 - 13.11.2021 19:15","60555","60315"
"13.11.2021 19:15 - 13.11.2021 19:30","59910","59631"
"13.11.2021 19:30 - 13.11.2021 19:45","59659","59085"
"13.11.2021 19:45 - 13.11.2021 20:00","59096","58316"
"13.11.2021 20:00 - 13.11.2021 20:15","58299","56848"
"13.11.2021 20:15 - 13.11.2021 20:30","57476","56110"
"13.11.2021 20:30 - 13.11.2021 20:45","56821","55435"
"13.11.2021 20:45 - 13.11.2021 21:00","55911","54603"
"13.11.2021 21:00 - 13.11.2021 21:15","55350","53705"
"13.11.2021 21:15 - 13.11.2021 21:30","55095","53242"
"13.11.2021 21:30 - 13.11.2021 21:45","54803","52894"
"13.11.2021 21:45 - 13.11.2021 22:00","54421","52350"
"13.11.2021 22:00 - 13.11.2021 22:15","55090","52364"
"13.11.2021 22:15 - 13.11.2021 22:30","54257","51984"
"13.11.2021 22:30 - 13.11.2021 22:45","53868","51182"
"13.11.2021 22:45 - 13.11.2021 23:00","53190","50451"
"13.11.2021 23:00 - 13.11.2021 23:15","52190","49427"
"13.11.2021 23:15 - 13.11.2021 23:30","51601","48927"
"13.11.2021 23:30 - 13.11.2021 23:45","50929","48246"
"13.11.2021 23:45 - 14.11.2021 00:00","50460","47237"
"14.11.2021 00:00 - 14.11.2021 00:15","49410","44476"
"14.11.2021 00:15 - 14.11.2021 00:30","48931","43910"
"14.11.2021 00:30 - 14.11.2021 00:45","48904","43462"
"14.11.2021 00:45 - 14.11.2021 01:00","48379","43126"
"14.11.2021 01:00 - 14.11.2021 01:15","47387","42673"
"14.11.2021 01:15 - 14.11.2021 01:30","47518","42454"
"14.11.2021 01:30 - 14.11.2021 01:45","47123","41943"
"14.11.2021 01:45 - 14.11.2021 02:00","46914","42068"
"14.11.2021 02:00 - 14.11.2021 02:15","46193","41751"
"14.11.2021 02:15 - 14.11.2021 02:30","45980","41434"
"14.11.2021 02:30 - 14.11.2021 02:45","46196","41031"
"14.11.2021 02:45 - 14.11.2021 03:00","46406","41132"
"14.11.2021 03:00 - 14.11.2021 03:15","46037","40833"
"14.11.2021 03:15 - 14.11.2021 03:30","45859","40563"
"14.11.2021 03:30 - 14.11.2021 03:45","45634","40811"
"14.11.2021 03:45 - 14.11.2021 04:00","45803","40818"
"14.11.2021 04:00 - 14.11.2021 04:15","46155","41009"
"14.11.2021 04:15 - 14.11.2021 04:30","45880","40916"
"14.11.2021 04:30 - 14.11.2021 04:45","45909","40929"
"14.11.2021 04:45 - 14.11.2021 05:00","45881","41180"
"14.11.2021 05:00 - 14.11.2021 05:15","45429","41463"
"14.11.2021 05:15 - 14.11.2021 05:30","45477","41192"
"14.11.2021 05:30 - 14.11.2021 05:45","45808","41334"
"14.11.2021 05:45 - 14.11.2021 06:00","45443","41071"
"14.11.2021 06:00 - 14.11.2021 06:15","45331","41272"
"14.11.2021 06:15 - 14.11.2021 06:30","45719","41547"
"14.11.2021 06:30 - 14.11.2021 06:45","45669","42230"
"14.11.2021 06:45 - 14.11.2021 07:00","46422","42621"
"14.11.2021 07:00 - 14.11.2021 07:15","47339","43582"
"14.11.2021 07:15 - 14.11.2021 07:30","47825","43933"
"14.11.2021 07:30 - 14.11.2021 07:45","48310","44473"
"14.11.2021 07:45 - 14.11.2021 08:00","49303","44924"
"14.11.2021 08:00 - 14.11.2021 08:15","50278","45925"
"14.11.2021 08:15 - 14.11.2021 08:30","51113","46714"
"14.11.2021 08:30 - 14.11.2021 08:45","51609","47440"
"14.11.2021 08:45 - 14.11.2021 09:00","52457","48240"
"14.11.2021 09:00 - 14.11.2021 09:15","53127","49196"
"14.11.2021 09:15 - 14.11.2021 09:30","53646","49872"
"14.11.2021 09:30 - 14.11.2021 09:45","54466","50584"
"14.11.2021 09:45 - 14.11.2021 10:00","55039","50993"
"14.11.2021 10:00 - 14.11.2021 10:15","55976","51500"
"14.11.2021 10:15 - 14.11.2021 10:30","56439","51942"
"14.11.2021 10:30 - 14.11.2021 10:45","56774","52503"
"14.11.2021 10:45 - 14.11.2021 11:00","57231","53111"
"14.11.2021 11:00 - 14.11.2021 11:15","57916","53587"
"14.11.2021 11:15 - 14.11.2021 11:30","58658","54272"
"14.11.2021 11:30 - 14.11.2021 11:45","59097","54723"
"14.11.2021 11:45 - 14.11.2021 12:00","59172","54719"
"14.11.2021 12:00 - 14.11.2021 12:15","59250","54986"
"14.11.2021 12:15 - 14.11.2021 12:30","59065","54955"
"14.11.2021 12:30 - 14.11.2021 12:45","58765","54677"
"14.11.2021 12:45 - 14.11.2021 13:00","58454","54250"
"14.11.2021 13:00 - 14.11.2021 13:15","57720","54192"
"14.11.2021 13:15 - 14.11.2021 13:30","57490","53588"
"14.11.2021 13:30 - 14.11.2021 13:45","57225","53361"
"14.11.2021 13:45 - 14.11.2021 14:00","56695","53210"
"14.11.2021 14:00 - 14.11.2021 14:15","56239","52478"
"14.11.2021 14:15 - 14.11.2021 14:30","55899","52108"
"14.11.2021 14:30 - 14.11.2021 14:45","55763","51907"
"14.11.2021 14:45 - 14.11.2021 15:00","55435","51811"
"14.11.2021 15:00 - 14.11.2021 15:15","55526","52168"
"14.11.2021 15:15 - 14.11.2021 15:30","55387","52104"
"14.11.2021 15:30 - 14.11.2021 15:45","55027","52439"
"14.11.2021 15:45 - 14.11.2021 16:00","54776","52490"
"14.11.2021 16:00 - 14.11.2021 16:15","55266","53029"
"14.11.2021 16:15 - 14.11.2021 16:30","55578","53442"
"14.11.2021 16:30 - 14.11.2021 16:45","56243","54484"
"14.11.2021 16:45 - 14.11.2021 17:00","56957","55737"
"14.11.2021 17:00 - 14.11.2021 17:15","58448","57045"
"14.11.2021 17:15 - 14.11.2021 17:30","59072","57455"
"14.11.2021 17:30 - 14.11.2021 17:45","59758","58113"
"14.11.2021 17:45 - 14.11.2021 18:00","59850","58353"
"14.11.2021 18:00 - 14.11.2021 18:15","60058","58571"
"14.11.2021 18:15 - 14.11.2021 18:30","59923","58205"
"14.11.2021 18:30 - 14.11.2021 18:45","59753","57861"
"14.11.2021 18:45 - 14.11.2021 19:00","59680","57576"
"14.11.2021 19:00 - 14.11.2021 19:15","59294","57409"
"14.11.2021 19:15 - 14.11.2021 19:30","58979","56682"
"14.11.2021 19:30 - 14.11.2021 19:45","58620","56157"
"14.11.2021 19:45 - 14.11.2021 20:00","58143","55781"
"14.11.2021 20:00 - 14.11.2021 20:15","57351","55369"
"14.11.2021 20:15 - 14.11.2021 20:30","56758","54644"
"14.11.2021 20:30 - 14.11.2021 20:45","56081","53953"
"14.11.2021 20:45 - 14.11.2021 21:00","55642","53384"
"14.11.2021 21:00 - 14.11.2021 21:15","55042","52663"
"14.11.2021 21:15 - 14.11.2021 21:30","54918","52455"
"14.11.2021 21:30 - 14.11.2021 21:45","54694","51929"
"14.11.2021 21:45 - 14.11.2021 22:00","54594","51983"
"14.11.2021 22:00 - 14.11.2021 22:15","54827","51687"
"14.11.2021 22:15 - 14.11.2021 22:30","54389","51489"
"14.11.2021 22:30 - 14.11.2021 22:45","53966","50979"
"14.11.2021 22:45 - 14.11.2021 23:00","53230","50171"
"14.11.2021 23:00 - 14.11.2021 23:15","52071","49534"
"14.11.2021 23:15 - 14.11.2021 23:30","51327","48921"
"14.11.2021 23:30 - 14.11.2021 23:45","50798","48187"
"14.11.2021 23:45 - 15.11.2021 00:00","50260","47352"
"15.11.2021 00:00 - 15.11.2021 00:15","49634","47016"
"15.11.2021 00:15 - 15.11.2021 00:30","49126","46397"
"15.11.2021 00:30 - 15.11.2021 00:45","48769","45923"
"15.11.2021 00:45 - 15.11.2021 01:00","48345","45672"
"15.11.2021 01:00 - 15.11.2021 01:15","48056","45382"
"15.11.2021 01:15 - 15.11.2021 01:30","47880","44988"
"15.11.2021 01:30 - 15.11.2021 01:45","47595","44535"
"15.11.2021 01:45 - 15.11.2021 02:00","47458","44728"
"15.11.2021 02:00 - 15.11.2021 02:15","47529","44816"
"15.11.2021 02:15 - 15.11.2021 02:30","47670","44469"
"15.11.2021 02:30 - 15.11.2021 02:45","47545","44238"
"15.11.2021 02:45 - 15.11.2021 03:00","47728","44437"
"15.11.2021 03:00 - 15.11.2021 03:15","47476","44355"
"15.11.2021 03:15 - 15.11.2021 03:30","47483","44570"
"15.11.2021 03:30 - 15.11.2021 03:45","47597","44739"
"15.11.2021 03:45 - 15.11.2021 04:00","47763","45328"
"15.11.2021 04:00 - 15.11.2021 04:15","48548","46393"
"15.11.2021 04:15 - 15.11.2021 04:30","48899","46895"
"15.11.2021 04:30 - 15.11.2021 04:45","49296","47797"
"15.11.2021 04:45 - 15.11.2021 05:00","50003","48525"
"15.11.2021 05:00 - 15.11.2021 05:15","51064","49883"
"15.11.2021 05:15 - 15.11.2021 05:30","51956","50768"
"15.11.2021 05:30 - 15.11.2021 05:45","53063","52103"
"15.11.2021 05:45 - 15.11.2021 06:00","54669","53656"
"15.11.2021 06:00 - 15.11.2021 06:15","57088","56433"
"15.11.2021 06:15 - 15.11.2021 06:30","59064","58548"
"15.11.2021 06:30 - 15.11.2021 06:45","61012","60627"
"15.11.2021 06:45 - 15.11.2021 07:00","62453","62543"
"15.11.2021 07:00 - 15.11.2021 07:15","64505","64043"
"15.11.2021 07:15 - 15.11.2021 07:30","65404","65061"
"15.11.2021 07:30 - 15.11.2021 07:45","65799","65751"
"15.11.2021 07:45 - 15.11.2021 08:00","66092","66637"
"15.11.2021 08:00 - 15.11.2021 08:15","67036","67411"
"15.11.2021 08:15 - 15.11.2021 08:30","67596","67929"
"15.11.2021 08:30 - 15.11.2021 08:45","67895","68470"
"15.11.2021 08:45 - 15.11.2021 09:00","68154","68815"
"15.11.2021 09:00 - 15.11.2021 09:15","68123","68716"
"15.11.2021 09:15 - 15.11.2021 09:30","68378","68730"
"15.11.2021 09:30 - 15.11.2021 09:45","68789","68997"
"15.11.2021 09:45 - 15.11.2021 10:00","69229","69251"
"15.11.2021 10:00 - 15.11.2021 10:15","69271","69207"
"15.11.2021 10:15 - 15.11.2021 10:30","69428","69548"
"15.11.2021 10:30 - 15.11.2021 10:45","69788","69759"
"15.11.2021 10:45 - 15.11.2021 11:00","69784","69977"
"15.11.2021 11:00 - 15.11.2021 11:15","70127","70453"
"15.11.2021 11:15 - 15.11.2021 11:30","70504","70908"
"15.11.2021 11:30 - 15.11.2021 11:45","70582","71138"
"15.11.2021 11:45 - 15.11.2021 12:00","70659","71050"
"15.11.2021 12:00 - 15.11.2021 12:15","70772","71104"
"15.11.2021 12:15 - 15.11.2021 12:30","70724","71058"
"15.11.2021 12:30 - 15.11.2021 12:45","70850","70995"
"15.11.2021 12:45 - 15.11.2021 13:00","70660","71007"
"15.11.2021 13:00 - 15.11.2021 13:15","70166","70920"
"15.11.2021 13:15 - 15.11.2021 13:30","70011","70638"
"15.11.2021 13:30 - 15.11.2021 13:45","69524","70292"
"15.11.2021 13:45 - 15.11.2021 14:00","68959","69786"
"15.11.2021 14:00 - 15.11.2021 14:15","68658","69581"
"15.11.2021 14:15 - 15.11.2021 14:30","68556","69247"
"15.11.2021 14:30 - 15.11.2021 14:45","68246","69333"
"15.11.2021 14:45 - 15.11.2021 15:00","67552","69412"
"15.11.2021 15:00 - 15.11.2021 15:15","67583","69593"
"15.11.2021 15:15 - 15.11.2021 15:30","67166","69233"
"15.11.2021 15:30 - 15.11.2021 15:45","66895","68786"
"15.11.2021 15:45 - 15.11.2021 16:00","66383","68700"
"15.11.2021 16:00 - 15.11.2021 16:15","66595","68605"
"15.11.2021 16:15 - 15.11.2021 16:30","66577","68771"
"15.11.2021 16:30 - 15.11.2021 16:45","66613","69092"
"15.11.2021 16:45 - 15.11.2021 17:00","67095","69488"
