"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"31.10.2022 01:30 - 31.10.2022 01:45","43999","36932"
"31.10.2022 01:45 - 31.10.2022 02:00","43787","36710"
"31.10.2022 02:00 - 31.10.2022 02:15","43604","36755"
"31.10.2022 02:15 - 31.10.2022 02:30","43535","36670"
"31.10.2022 02:30 - 31.10.2022 02:45","43378","36717"
"31.10.2022 02:45 - 31.10.2022 03:00","43301","36613"
"31.10.2022 03:00 - 31.10.2022 03:15","43475","36726"
"31.10.2022 03:15 - 31.10.2022 03:30","43379","36778"
"31.10.2022 03:30 - 31.10.2022 03:45","43410","36892"
"31.10.2022 03:45 - 31.10.2022 04:00","43570","36905"
"31.10.2022 04:00 - 31.10.2022 04:15","43968","37362"
"31.10.2022 04:15 - 31.10.2022 04:30","44003","37602"
"31.10.2022 04:30 - 31.10.2022 04:45","44434","37870"
"31.10.2022 04:45 - 31.10.2022 05:00","44913","38332"
"31.10.2022 05:00 - 31.10.2022 05:15","46242","39471"
"31.10.2022 05:15 - 31.10.2022 05:30","46437","39696"
"31.10.2022 05:30 - 31.10.2022 05:45","47002","40320"
"31.10.2022 05:45 - 31.10.2022 06:00","48204","41347"
"31.10.2022 06:00 - 31.10.2022 06:15","50910","43307"
"31.10.2022 06:15 - 31.10.2022 06:30","52223","44496"
"31.10.2022 06:30 - 31.10.2022 06:45","53993","45375"
"31.10.2022 06:45 - 31.10.2022 07:00","55218","46150"
"31.10.2022 07:00 - 31.10.2022 07:15","56913","47192"
"31.10.2022 07:15 - 31.10.2022 07:30","57769","47871"
"31.10.2022 07:30 - 31.10.2022 07:45","58744","48558"
"31.10.2022 07:45 - 31.10.2022 08:00","59434","49392"
"31.10.2022 08:00 - 31.10.2022 08:15","60266","50495"
"31.10.2022 08:15 - 31.10.2022 08:30","60907","50995"
"31.10.2022 08:30 - 31.10.2022 08:45","61306","51938"
"31.10.2022 08:45 - 31.10.2022 09:00","61614","52217"
"31.10.2022 09:00 - 31.10.2022 09:15","61607","52584"
"31.10.2022 09:15 - 31.10.2022 09:30","61913","53243"
"31.10.2022 09:30 - 31.10.2022 09:45","62359","53736"
"31.10.2022 09:45 - 31.10.2022 10:00","62928","54069"
"31.10.2022 10:00 - 31.10.2022 10:15","63507","54152"
"31.10.2022 10:15 - 31.10.2022 10:30","64037","54322"
"31.10.2022 10:30 - 31.10.2022 10:45","64397","54068"
"31.10.2022 10:45 - 31.10.2022 11:00","64749","54697"
"31.10.2022 11:00 - 31.10.2022 11:15","64661","54981"
"31.10.2022 11:15 - 31.10.2022 11:30","65301","55639"
"31.10.2022 11:30 - 31.10.2022 11:45","65245","56330"
"31.10.2022 11:45 - 31.10.2022 12:00","65189","56337"
"31.10.2022 12:00 - 31.10.2022 12:15","64857","55770"
"31.10.2022 12:15 - 31.10.2022 12:30","64526","55753"
"31.10.2022 12:30 - 31.10.2022 12:45","64408","55153"
"31.10.2022 12:45 - 31.10.2022 13:00","64336","54606"
"31.10.2022 13:00 - 31.10.2022 13:15","64496","54368"
"31.10.2022 13:15 - 31.10.2022 13:30","64034","53567"
"31.10.2022 13:30 - 31.10.2022 13:45","63435","53426"
"31.10.2022 13:45 - 31.10.2022 14:00","62765","53647"
"31.10.2022 14:00 - 31.10.2022 14:15","62240","53565"
"31.10.2022 14:15 - 31.10.2022 14:30","62013","52489"
"31.10.2022 14:30 - 31.10.2022 14:45","61771","52219"
"31.10.2022 14:45 - 31.10.2022 15:00","61753","51959"
"31.10.2022 15:00 - 31.10.2022 15:15","61622","51819"
"31.10.2022 15:15 - 31.10.2022 15:30","61179","51621"
"31.10.2022 15:30 - 31.10.2022 15:45","60734","51399"
"31.10.2022 15:45 - 31.10.2022 16:00","60203","51113"
"31.10.2022 16:00 - 31.10.2022 16:15","59858","51687"
"31.10.2022 16:15 - 31.10.2022 16:30","59747","51979"
"31.10.2022 16:30 - 31.10.2022 16:45","59648","52128"
"31.10.2022 16:45 - 31.10.2022 17:00","59738","52727"
"31.10.2022 17:00 - 31.10.2022 17:15","60326","54195"
"31.10.2022 17:15 - 31.10.2022 17:30","60509","55205"
"31.10.2022 17:30 - 31.10.2022 17:45","61098","55778"
"31.10.2022 17:45 - 31.10.2022 18:00","61256","55876"
"31.10.2022 18:00 - 31.10.2022 18:15","61268","55809"
"31.10.2022 18:15 - 31.10.2022 18:30","61285","55360"
"31.10.2022 18:30 - 31.10.2022 18:45","61294","54992"
"31.10.2022 18:45 - 31.10.2022 19:00","61030","54541"
"31.10.2022 19:00 - 31.10.2022 19:15","60652","54215"
"31.10.2022 19:15 - 31.10.2022 19:30","60019","53567"
"31.10.2022 19:30 - 31.10.2022 19:45","59851","53503"
"31.10.2022 19:45 - 31.10.2022 20:00","59161","53094"
"31.10.2022 20:00 - 31.10.2022 20:15","58171","51861"
"31.10.2022 20:15 - 31.10.2022 20:30","57191","51036"
"31.10.2022 20:30 - 31.10.2022 20:45","56411","50321"
"31.10.2022 20:45 - 31.10.2022 21:00","55971","49183"
"31.10.2022 21:00 - 31.10.2022 21:15","55096","48595"
"31.10.2022 21:15 - 31.10.2022 21:30","54566","48114"
"31.10.2022 21:30 - 31.10.2022 21:45","53514","47377"
"31.10.2022 21:45 - 31.10.2022 22:00","53041","46672"
"31.10.2022 22:00 - 31.10.2022 22:15","52676","46610"
"31.10.2022 22:15 - 31.10.2022 22:30","52025","45801"
"31.10.2022 22:30 - 31.10.2022 22:45","51230","45225"
"31.10.2022 22:45 - 31.10.2022 23:00","50534","44530"
"31.10.2022 23:00 - 31.10.2022 23:15","49316","44285"
"31.10.2022 23:15 - 31.10.2022 23:30","48833","43561"
"31.10.2022 23:30 - 31.10.2022 23:45","48299","42556"
"31.10.2022 23:45 - 01.11.2022 00:00","47758","42006"
"01.11.2022 00:00 - 01.11.2022 00:15","47897","41077"
"01.11.2022 00:15 - 01.11.2022 00:30","47315","40553"
"01.11.2022 00:30 - 01.11.2022 00:45","47112","40416"
"01.11.2022 00:45 - 01.11.2022 01:00","46861","40196"
"01.11.2022 01:00 - 01.11.2022 01:15","46446","40135"
"01.11.2022 01:15 - 01.11.2022 01:30","45983","39983"
"01.11.2022 01:30 - 01.11.2022 01:45","45659","39743"
"01.11.2022 01:45 - 01.11.2022 02:00","45146","39540"
"01.11.2022 02:00 - 01.11.2022 02:15","44789","39623"
"01.11.2022 02:15 - 01.11.2022 02:30","44623","39602"
"01.11.2022 02:30 - 01.11.2022 02:45","44378","39176"
"01.11.2022 02:45 - 01.11.2022 03:00","44501","39371"
"01.11.2022 03:00 - 01.11.2022 03:15","44457","39499"
"01.11.2022 03:15 - 01.11.2022 03:30","44389","39626"
"01.11.2022 03:30 - 01.11.2022 03:45","44479","39554"
"01.11.2022 03:45 - 01.11.2022 04:00","44469","39507"
"01.11.2022 04:00 - 01.11.2022 04:15","44669","40129"
"01.11.2022 04:15 - 01.11.2022 04:30","44940","40512"
"01.11.2022 04:30 - 01.11.2022 04:45","45345","41036"
"01.11.2022 04:45 - 01.11.2022 05:00","45845","41240"
"01.11.2022 05:00 - 01.11.2022 05:15","46790","41945"
"01.11.2022 05:15 - 01.11.2022 05:30","47044","42266"
"01.11.2022 05:30 - 01.11.2022 05:45","47559","42895"
"01.11.2022 05:45 - 01.11.2022 06:00","48360","43266"
"01.11.2022 06:00 - 01.11.2022 06:15","49939","44617"
"01.11.2022 06:15 - 01.11.2022 06:30","50575","45934"
"01.11.2022 06:30 - 01.11.2022 06:45","51152","46748"
"01.11.2022 06:45 - 01.11.2022 07:00","51749","47551"
"01.11.2022 07:00 - 01.11.2022 07:15","52497","47795"
"01.11.2022 07:15 - 01.11.2022 07:30","52592","48244"
"01.11.2022 07:30 - 01.11.2022 07:45","53086","49151"
"01.11.2022 07:45 - 01.11.2022 08:00","53686","50196"
"01.11.2022 08:00 - 01.11.2022 08:15","54307","50936"
"01.11.2022 08:15 - 01.11.2022 08:30","54954","51814"
"01.11.2022 08:30 - 01.11.2022 08:45","55310","52423"
"01.11.2022 08:45 - 01.11.2022 09:00","56030","52625"
"01.11.2022 09:00 - 01.11.2022 09:15","56875","52559"
"01.11.2022 09:15 - 01.11.2022 09:30","56811","52565"
"01.11.2022 09:30 - 01.11.2022 09:45","57500","52835"
"01.11.2022 09:45 - 01.11.2022 10:00","58014","53291"
"01.11.2022 10:00 - 01.11.2022 10:15","58468","53585"
"01.11.2022 10:15 - 01.11.2022 10:30","58944","54062"
"01.11.2022 10:30 - 01.11.2022 10:45","59807","54640"
"01.11.2022 10:45 - 01.11.2022 11:00","60376","54995"
"01.11.2022 11:00 - 01.11.2022 11:15","61043","55744"
"01.11.2022 11:15 - 01.11.2022 11:30","60988","56164"
"01.11.2022 11:30 - 01.11.2022 11:45","61230","56629"
"01.11.2022 11:45 - 01.11.2022 12:00","60996","56714"
"01.11.2022 12:00 - 01.11.2022 12:15","60846","56273"
"01.11.2022 12:15 - 01.11.2022 12:30","60779","56077"
"01.11.2022 12:30 - 01.11.2022 12:45","60493","56234"
"01.11.2022 12:45 - 01.11.2022 13:00","60102","55809"
"01.11.2022 13:00 - 01.11.2022 13:15","59731","55322"
"01.11.2022 13:15 - 01.11.2022 13:30","59070","54700"
"01.11.2022 13:30 - 01.11.2022 13:45","58428","54300"
"01.11.2022 13:45 - 01.11.2022 14:00","57891","53499"
"01.11.2022 14:00 - 01.11.2022 14:15","57617","53052"
"01.11.2022 14:15 - 01.11.2022 14:30","57299","52947"
"01.11.2022 14:30 - 01.11.2022 14:45","57131","52713"
"01.11.2022 14:45 - 01.11.2022 15:00","56774","52037"
"01.11.2022 15:00 - 01.11.2022 15:15","56825","52376"
"01.11.2022 15:15 - 01.11.2022 15:30","56530","52352"
"01.11.2022 15:30 - 01.11.2022 15:45","56225","51741"
"01.11.2022 15:45 - 01.11.2022 16:00","55979","51683"
"01.11.2022 16:00 - 01.11.2022 16:15","55952","51943"
"01.11.2022 16:15 - 01.11.2022 16:30","56077","52087"
"01.11.2022 16:30 - 01.11.2022 16:45","56426","52754"
"01.11.2022 16:45 - 01.11.2022 17:00","57024","53283"
"01.11.2022 17:00 - 01.11.2022 17:15","58054","54705"
"01.11.2022 17:15 - 01.11.2022 17:30","58960","56024"
"01.11.2022 17:30 - 01.11.2022 17:45","59847","57102"
"01.11.2022 17:45 - 01.11.2022 18:00","60092","57414"
"01.11.2022 18:00 - 01.11.2022 18:15","60238","57797"
"01.11.2022 18:15 - 01.11.2022 18:30","60112","57436"
"01.11.2022 18:30 - 01.11.2022 18:45","60036","57189"
"01.11.2022 18:45 - 01.11.2022 19:00","59795","56697"
"01.11.2022 19:00 - 01.11.2022 19:15","59538","56281"
"01.11.2022 19:15 - 01.11.2022 19:30","59193","55767"
"01.11.2022 19:30 - 01.11.2022 19:45","58816","55613"
"01.11.2022 19:45 - 01.11.2022 20:00","58302","55137"
"01.11.2022 20:00 - 01.11.2022 20:15","57324","54149"
"01.11.2022 20:15 - 01.11.2022 20:30","56570","53448"
"01.11.2022 20:30 - 01.11.2022 20:45","55784","52656"
"01.11.2022 20:45 - 01.11.2022 21:00","55200","51888"
"01.11.2022 21:00 - 01.11.2022 21:15","54593","51265"
"01.11.2022 21:15 - 01.11.2022 21:30","54095","50507"
"01.11.2022 21:30 - 01.11.2022 21:45","53674","49933"
"01.11.2022 21:45 - 01.11.2022 22:00","53256","49309"
"01.11.2022 22:00 - 01.11.2022 22:15","53101","48987"
"01.11.2022 22:15 - 01.11.2022 22:30","52760","48600"
"01.11.2022 22:30 - 01.11.2022 22:45","52066","47790"
"01.11.2022 22:45 - 01.11.2022 23:00","51532","47283"
"01.11.2022 23:00 - 01.11.2022 23:15","50521","46402"
"01.11.2022 23:15 - 01.11.2022 23:30","49935","45787"
"01.11.2022 23:30 - 01.11.2022 23:45","49326","45301"
"01.11.2022 23:45 - 02.11.2022 00:00","48653","44828"
"02.11.2022 00:00 - 02.11.2022 00:15","48638","44372"
"02.11.2022 00:15 - 02.11.2022 00:30","48117","43824"
"02.11.2022 00:30 - 02.11.2022 00:45","47829","43411"
"02.11.2022 00:45 - 02.11.2022 01:00","47775","43246"
"02.11.2022 01:00 - 02.11.2022 01:15","47240","43045"
"02.11.2022 01:15 - 02.11.2022 01:30","46841","42558"
"02.11.2022 01:30 - 02.11.2022 01:45","46759","42173"
"02.11.2022 01:45 - 02.11.2022 02:00","46302","42181"
"02.11.2022 02:00 - 02.11.2022 02:15","46170","41728"
"02.11.2022 02:15 - 02.11.2022 02:30","45861","41544"
"02.11.2022 02:30 - 02.11.2022 02:45","45822","41582"
"02.11.2022 02:45 - 02.11.2022 03:00","45916","41655"
"02.11.2022 03:00 - 02.11.2022 03:15","46193","41893"
"02.11.2022 03:15 - 02.11.2022 03:30","46364","41999"
"02.11.2022 03:30 - 02.11.2022 03:45","46587","42174"
"02.11.2022 03:45 - 02.11.2022 04:00","46860","42606"
"02.11.2022 04:00 - 02.11.2022 04:15","47477","43130"
"02.11.2022 04:15 - 02.11.2022 04:30","47580","43560"
"02.11.2022 04:30 - 02.11.2022 04:45","48072","44415"
"02.11.2022 04:45 - 02.11.2022 05:00","48735","45148"
"02.11.2022 05:00 - 02.11.2022 05:15","49970","46533"
"02.11.2022 05:15 - 02.11.2022 05:30","50280","47642"
"02.11.2022 05:30 - 02.11.2022 05:45","51150","48935"
"02.11.2022 05:45 - 02.11.2022 06:00","52501","50602"
"02.11.2022 06:00 - 02.11.2022 06:15","55161","54068"
"02.11.2022 06:15 - 02.11.2022 06:30","56279","55933"
"02.11.2022 06:30 - 02.11.2022 06:45","57376","57847"
"02.11.2022 06:45 - 02.11.2022 07:00","58222","58954"
"02.11.2022 07:00 - 02.11.2022 07:15","59671","60693"
"02.11.2022 07:15 - 02.11.2022 07:30","60797","61647"
"02.11.2022 07:30 - 02.11.2022 07:45","61719","62536"
"02.11.2022 07:45 - 02.11.2022 08:00","62252","63303"
"02.11.2022 08:00 - 02.11.2022 08:15","63376","63883"
"02.11.2022 08:15 - 02.11.2022 08:30","63915","64282"
"02.11.2022 08:30 - 02.11.2022 08:45","64330","64634"
"02.11.2022 08:45 - 02.11.2022 09:00","64676","64599"
"02.11.2022 09:00 - 02.11.2022 09:15","64632","63952"
"02.11.2022 09:15 - 02.11.2022 09:30","64677","64124"
"02.11.2022 09:30 - 02.11.2022 09:45","65341","64887"
"02.11.2022 09:45 - 02.11.2022 10:00","65643","65619"
"02.11.2022 10:00 - 02.11.2022 10:15","65942","65643"
"02.11.2022 10:15 - 02.11.2022 10:30","66423","65434"
"02.11.2022 10:30 - 02.11.2022 10:45","67609","65630"
"02.11.2022 10:45 - 02.11.2022 11:00","68108","66180"
"02.11.2022 11:00 - 02.11.2022 11:15","68290","66453"
"02.11.2022 11:15 - 02.11.2022 11:30","68341","66597"
"02.11.2022 11:30 - 02.11.2022 11:45","68592","66564"
"02.11.2022 11:45 - 02.11.2022 12:00","68607","66755"
"02.11.2022 12:00 - 02.11.2022 12:15","68350","66067"
"02.11.2022 12:15 - 02.11.2022 12:30","68128","65906"
"02.11.2022 12:30 - 02.11.2022 12:45","67977","65591"
"02.11.2022 12:45 - 02.11.2022 13:00","67814","65479"
"02.11.2022 13:00 - 02.11.2022 13:15","67662","65130"
"02.11.2022 13:15 - 02.11.2022 13:30","67255","64767"
"02.11.2022 13:30 - 02.11.2022 13:45","66432","64410"
"02.11.2022 13:45 - 02.11.2022 14:00","65851","63621"
"02.11.2022 14:00 - 02.11.2022 14:15","66042","63761"
"02.11.2022 14:15 - 02.11.2022 14:30","65516","63207"
"02.11.2022 14:30 - 02.11.2022 14:45","65024","62718"
"02.11.2022 14:45 - 02.11.2022 15:00","64661","62672"
"02.11.2022 15:00 - 02.11.2022 15:15","64626","62969"
"02.11.2022 15:15 - 02.11.2022 15:30","64033","62986"
"02.11.2022 15:30 - 02.11.2022 15:45","63750","62695"
"02.11.2022 15:45 - 02.11.2022 16:00","63295","62613"
"02.11.2022 16:00 - 02.11.2022 16:15","63003","63047"
"02.11.2022 16:15 - 02.11.2022 16:30","62603","63287"
"02.11.2022 16:30 - 02.11.2022 16:45","62643","63411"
"02.11.2022 16:45 - 02.11.2022 17:00","62864","63806"
"02.11.2022 17:00 - 02.11.2022 17:15","63440","64990"
"02.11.2022 17:15 - 02.11.2022 17:30","63667","65876"
"02.11.2022 17:30 - 02.11.2022 17:45","64197","66187"
"02.11.2022 17:45 - 02.11.2022 18:00","64208","66205"
"02.11.2022 18:00 - 02.11.2022 18:15","64515","65962"
"02.11.2022 18:15 - 02.11.2022 18:30","64768","65572"
"02.11.2022 18:30 - 02.11.2022 18:45","65167","65549"
"02.11.2022 18:45 - 02.11.2022 19:00","65142","65061"
"02.11.2022 19:00 - 02.11.2022 19:15","64855","64864"
"02.11.2022 19:15 - 02.11.2022 19:30","64327","64517"
"02.11.2022 19:30 - 02.11.2022 19:45","63644","64103"
"02.11.2022 19:45 - 02.11.2022 20:00","62800","63526"
"02.11.2022 20:00 - 02.11.2022 20:15","61573","62359"
"02.11.2022 20:15 - 02.11.2022 20:30","60585","61264"
"02.11.2022 20:30 - 02.11.2022 20:45","59735","60165"
"02.11.2022 20:45 - 02.11.2022 21:00","59220","59001"
"02.11.2022 21:00 - 02.11.2022 21:15","58250","58042"
"02.11.2022 21:15 - 02.11.2022 21:30","57472","57535"
"02.11.2022 21:30 - 02.11.2022 21:45","56946","56308"
"02.11.2022 21:45 - 02.11.2022 22:00","56247","55426"
"02.11.2022 22:00 - 02.11.2022 22:15","55627","54319"
"02.11.2022 22:15 - 02.11.2022 22:30","55013","53529"
"02.11.2022 22:30 - 02.11.2022 22:45","54108","52325"
"02.11.2022 22:45 - 02.11.2022 23:00","53397","51270"
"02.11.2022 23:00 - 02.11.2022 23:15","52338","49865"
"02.11.2022 23:15 - 02.11.2022 23:30","51499","49201"
"02.11.2022 23:30 - 02.11.2022 23:45","50991","48526"
"02.11.2022 23:45 - 03.11.2022 00:00","50323","47500"
"03.11.2022 00:00 - 03.11.2022 00:15","49911","47251"
"03.11.2022 00:15 - 03.11.2022 00:30","49533","46657"
"03.11.2022 00:30 - 03.11.2022 00:45","49399","46011"
"03.11.2022 00:45 - 03.11.2022 01:00","48930","45552"
"03.11.2022 01:00 - 03.11.2022 01:15","48576","45635"
"03.11.2022 01:15 - 03.11.2022 01:30","48266","45243"
"03.11.2022 01:30 - 03.11.2022 01:45","48068","45136"
"03.11.2022 01:45 - 03.11.2022 02:00","47701","44713"
"03.11.2022 02:00 - 03.11.2022 02:15","47774","44489"
"03.11.2022 02:15 - 03.11.2022 02:30","47697","44792"
"03.11.2022 02:30 - 03.11.2022 02:45","47634","44988"
"03.11.2022 02:45 - 03.11.2022 03:00","47890","45174"
"03.11.2022 03:00 - 03.11.2022 03:15","48143","45329"
"03.11.2022 03:15 - 03.11.2022 03:30","48271","45439"
"03.11.2022 03:30 - 03.11.2022 03:45","48440","45655"
"03.11.2022 03:45 - 03.11.2022 04:00","48544","45881"
"03.11.2022 04:00 - 03.11.2022 04:15","48979","46645"
"03.11.2022 04:15 - 03.11.2022 04:30","49336","47012"
"03.11.2022 04:30 - 03.11.2022 04:45","49938","47313"
"03.11.2022 04:45 - 03.11.2022 05:00","50692","48140"
"03.11.2022 05:00 - 03.11.2022 05:15","52204","49532"
"03.11.2022 05:15 - 03.11.2022 05:30","52898","50329"
"03.11.2022 05:30 - 03.11.2022 05:45","54083","51482"
"03.11.2022 05:45 - 03.11.2022 06:00","55584","52940"
"03.11.2022 06:00 - 03.11.2022 06:15","58819","55986"
"03.11.2022 06:15 - 03.11.2022 06:30","59903","57985"
"03.11.2022 06:30 - 03.11.2022 06:45","61314","59593"
"03.11.2022 06:45 - 03.11.2022 07:00","62539","60881"
"03.11.2022 07:00 - 03.11.2022 07:15","63811","62320"
"03.11.2022 07:15 - 03.11.2022 07:30","64870","63057"
"03.11.2022 07:30 - 03.11.2022 07:45","65836","63794"
"03.11.2022 07:45 - 03.11.2022 08:00","66316","64561"
"03.11.2022 08:00 - 03.11.2022 08:15","67279","65126"
"03.11.2022 08:15 - 03.11.2022 08:30","67761","65262"
"03.11.2022 08:30 - 03.11.2022 08:45","68087","65542"
"03.11.2022 08:45 - 03.11.2022 09:00","68285","65643"
"03.11.2022 09:00 - 03.11.2022 09:15","68162","65412"
"03.11.2022 09:15 - 03.11.2022 09:30","68070","65640"
"03.11.2022 09:30 - 03.11.2022 09:45","68574","65908"
"03.11.2022 09:45 - 03.11.2022 10:00","68842","66028"
"03.11.2022 10:00 - 03.11.2022 10:15","69201","66049"
"03.11.2022 10:15 - 03.11.2022 10:30","69758","66187"
"03.11.2022 10:30 - 03.11.2022 10:45","70629","66348"
"03.11.2022 10:45 - 03.11.2022 11:00","70918","66453"
"03.11.2022 11:00 - 03.11.2022 11:15","71119","66887"
"03.11.2022 11:15 - 03.11.2022 11:30","71240","67301"
"03.11.2022 11:30 - 03.11.2022 11:45","71394","67616"
"03.11.2022 11:45 - 03.11.2022 12:00","71353","67515"
"03.11.2022 12:00 - 03.11.2022 12:15","71391","66918"
"03.11.2022 12:15 - 03.11.2022 12:30","71181","66676"
"03.11.2022 12:30 - 03.11.2022 12:45","71041","66443"
"03.11.2022 12:45 - 03.11.2022 13:00","70972","66394"
"03.11.2022 13:00 - 03.11.2022 13:15","70730","66106"
"03.11.2022 13:15 - 03.11.2022 13:30","70406","65632"
"03.11.2022 13:30 - 03.11.2022 13:45","69518","64812"
"03.11.2022 13:45 - 03.11.2022 14:00","68841","64443"
"03.11.2022 14:00 - 03.11.2022 14:15","68985","64337"
"03.11.2022 14:15 - 03.11.2022 14:30","68513","64117"
"03.11.2022 14:30 - 03.11.2022 14:45","67981","64157"
"03.11.2022 14:45 - 03.11.2022 15:00","67644","63986"
"03.11.2022 15:00 - 03.11.2022 15:15","67671","64325"
"03.11.2022 15:15 - 03.11.2022 15:30","67021","63946"
"03.11.2022 15:30 - 03.11.2022 15:45","66506","63923"
"03.11.2022 15:45 - 03.11.2022 16:00","66002","63975"
"03.11.2022 16:00 - 03.11.2022 16:15","65778","64177"
"03.11.2022 16:15 - 03.11.2022 16:30","65535","64444"
"03.11.2022 16:30 - 03.11.2022 16:45","65509","64816"
"03.11.2022 16:45 - 03.11.2022 17:00","65678","65667"
"03.11.2022 17:00 - 03.11.2022 17:15","66210","67222"
"03.11.2022 17:15 - 03.11.2022 17:30","66563","68150"
"03.11.2022 17:30 - 03.11.2022 17:45","67032","68566"
"03.11.2022 17:45 - 03.11.2022 18:00","67135","68956"
"03.11.2022 18:00 - 03.11.2022 18:15","67299","68837"
"03.11.2022 18:15 - 03.11.2022 18:30","67602","68375"
"03.11.2022 18:30 - 03.11.2022 18:45","67874","67980"
"03.11.2022 18:45 - 03.11.2022 19:00","67805","67537"
"03.11.2022 19:00 - 03.11.2022 19:15","67355","66913"
"03.11.2022 19:15 - 03.11.2022 19:30","66870","65905"
"03.11.2022 19:30 - 03.11.2022 19:45","66270","65212"
"03.11.2022 19:45 - 03.11.2022 20:00","65423","64605"
"03.11.2022 20:00 - 03.11.2022 20:15","64164","63179"
"03.11.2022 20:15 - 03.11.2022 20:30","63080","62036"
"03.11.2022 20:30 - 03.11.2022 20:45","62057","61158"
"03.11.2022 20:45 - 03.11.2022 21:00","61465","60498"
"03.11.2022 21:00 - 03.11.2022 21:15","60354","59513"
"03.11.2022 21:15 - 03.11.2022 21:30","59555","58416"
"03.11.2022 21:30 - 03.11.2022 21:45","58933","57352"
"03.11.2022 21:45 - 03.11.2022 22:00","58271","56131"
"03.11.2022 22:00 - 03.11.2022 22:15","57448","55124"
"03.11.2022 22:15 - 03.11.2022 22:30","56839","54264"
"03.11.2022 22:30 - 03.11.2022 22:45","55863","53320"
"03.11.2022 22:45 - 03.11.2022 23:00","55083","52288"
"03.11.2022 23:00 - 03.11.2022 23:15","53990","51043"
"03.11.2022 23:15 - 03.11.2022 23:30","53244","50310"
"03.11.2022 23:30 - 03.11.2022 23:45","52689","49654"
"03.11.2022 23:45 - 04.11.2022 00:00","52040","48699"
"04.11.2022 00:00 - 04.11.2022 00:15","50711","47263"
"04.11.2022 00:15 - 04.11.2022 00:30","50214","46583"
"04.11.2022 00:30 - 04.11.2022 00:45","50112","45968"
"04.11.2022 00:45 - 04.11.2022 01:00","49813","45336"
"04.11.2022 01:00 - 04.11.2022 01:15","49254","44886"
"04.11.2022 01:15 - 04.11.2022 01:30","49039","44712"
"04.11.2022 01:30 - 04.11.2022 01:45","48717","44398"
"04.11.2022 01:45 - 04.11.2022 02:00","48407","44168"
"04.11.2022 02:00 - 04.11.2022 02:15","48113","43949"
"04.11.2022 02:15 - 04.11.2022 02:30","48224","43758"
"04.11.2022 02:30 - 04.11.2022 02:45","48076","44278"
"04.11.2022 02:45 - 04.11.2022 03:00","48379","44448"
"04.11.2022 03:00 - 04.11.2022 03:15","48676","44570"
"04.11.2022 03:15 - 04.11.2022 03:30","48618","44702"
"04.11.2022 03:30 - 04.11.2022 03:45","48825","45066"
"04.11.2022 03:45 - 04.11.2022 04:00","49202","45544"
"04.11.2022 04:00 - 04.11.2022 04:15","49753","45959"
"04.11.2022 04:15 - 04.11.2022 04:30","50037","46051"
"04.11.2022 04:30 - 04.11.2022 04:45","50478","46602"
"04.11.2022 04:45 - 04.11.2022 05:00","51093","47160"
"04.11.2022 05:00 - 04.11.2022 05:15","52446","48103"
